ASSURED DEVELOPMENTS,2028 10 ST NW,"(51.070269198708, -114.084500096199)",,
DAVIDSON ENMAN LUMBER,452 42 AV SE,"(51.0161819505117, -114.055218860701)",,
DANIADOWN QUILTS,#1692A 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
FLEXIBLE FILING SOLUTIONS,7703D 30 ST SE,"(50.9845169955077, -113.987795519321)",,
SPRINGBROOK MANUFACTURING,3809 9 ST SE,"(51.0214630636517, -114.041332382038)",,
DENT CLINIC,#6 711 48 AV SE,"(51.0100597752533, -114.047096053194)",,
STAPLES THE OFFICE SUPERSTORE #62,#3 321 61 AV SW,"(50.9971451731819, -114.06822705408)",,
MEN IN INK,#2K 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
SOUND-RITE,#9 2821 3 AV NE,"(51.0540573753714, -113.99403632397)",,
REVOLUTION HUMAN PERFORMANCE,2424 UNIVERSITY DR NW,"(51.0737113484141, -114.12609802881)",,
KEG RESTAURANT (THE),1923 UXBRIDGE DR NW,"(51.069147257369, -114.12958326092)",,
LOVE BOUTIQUE (THE),4247 BOW TR SW,"(51.0472562618382, -114.149147894535)",,
AAA WINDOWS,#26 3530 32 ST NE,"(51.0847770328139, -113.987646788803)",,
FOUNDATION BUILDING MATERIALS,3341 19 ST NE,"(51.0821506696645, -114.01255168141)",,
D T C DRIVER TRAINING CENTRE,4123 4 ST NW,"(51.0883364049838, -114.072128077053)",,
SOUTHPAW METAL,#1 1935 27 AV NE,"(51.07633725745, -114.012453617514)",,
EVOOLUTION,#3P 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
GETTO BOYS BURGERS AND RIBS,720 16 AV NW,"(51.0672312663011, -114.077572123004)",,
2041962 ALBERTA,#23 4620 MANILLA RD SE,"(51.0121069261313, -114.049981911957)",,
WYLDEWOOD ESTATES,9790 BONAVENTURE DR SE,"(50.9655450714401, -114.067478348179)",,
OCCASIONS CARDS & GIFTS,#129 339 ASPEN GLEN LD SW,"(51.0402362364647, -114.208222620821)",,
"BOBBY'S PLACE, OLDE WORLD TAVERN",#11 11440 BRAESIDE DR SW,"(50.953219182513, -114.116551319827)",,
THOMAS & TRUBA BOUTIQUE,#139 5005 DALHOUSIE DR NW,"(51.1058753817979, -114.161283164422)",,
P L AUTO REPAIR,3435 46 AV SE,"(51.0120092870657, -113.984894456568)",,
MARK'S WORK WEARHOUSE #15,400 STEWART GR SW,"(51.0158687058035, -114.171769924806)",,
HORIZON HEATING,#28 666 GODDARD AV NE,"(51.0987594017329, -114.049900038393)",,
679182 ALBERTA,505 8 AV SW,"(51.045515770957, -114.071838302246)",,
ROTI HUT (THE),#108 920 36 ST NE,"(51.0615942039576, -113.980814729849)",,
AMPERAGE TECHNOLOGY INDUSTRIES,#3 1255 45 AV NE,"(51.0931135412717, -114.033976512797)",,
CALGARY CO-OP GAS BAR #18,#175 4307 130 AV SE,"(50.9307940306099, -113.968828632435)",,
VAN MASON COATINGS,#100 512 MORAINE RD NE,"(51.0556935954488, -113.99787788579)",,
GOLDEN OPHTHALMIC COMPANY,#1117 9650 HARVEST HILLS BV NE,"(51.1405283233118, -114.069556004244)",,
B RUFFO HOLDINGS,116 22 AV NE,"(51.0726569223141, -114.061391540575)",,
7 ELEVEN FOOD STORE #34474,#8 920 NORTHMOUNT DR NW,"(51.0866979764966, -114.103646358556)",,
MINI MALL SELF-STORAGE,5210 77 AV SE,"(50.983648954584, -113.959719609171)",,
PINNOVATE DIY STUDIO,137 MAHOGANY PZ SE,"(50.89732793792, -113.941129270569)",,
HAYWARD GORDON,#8 6143 4 ST SE,"(50.9971304756807, -114.054414626511)",,
CALGARY AUTO EMPORIUM 2,4107 OGDEN RD SE,"(51.0177543479232, -114.018678860838)",,
MAC'S CONVENIENCE STORE #2186,#142 4242 7 ST SE,"(51.0168511734834, -114.045174394395)",,
HOME DEPOT SUBWAY,5125 126 AV SE,"(50.9336066665492, -113.960459421828)",,
BELARA,932 1 AV NW,"(51.0546732531124, -114.082175387521)",,
KARMA SALON,#820 3630 BRENTWOOD RD NW,"(51.08696019225, -114.126565747603)",,
HIGHTIME WELDING,#13 4312 OGDEN RD SE,"(51.0148237748235, -114.01399940641)",,
PIERSONS FUNERAL SERVICE,4121 17 AV SE,"(51.0375467033202, -113.974744717225)",,
ENERGYWISE SOLAR,#104 5050 106 AV SE,"(50.958344190294, -113.962623586834)",,
SOURCE VIDEO,10210 MACLEOD TR SE,"(50.9606741391826, -114.070547520479)",,
LEHIGH INLAND CEMENT,2820 56 AV SE,"(51.0046116093817, -113.993424191057)",,
LOUCHE MILIEU,4 SPRUCE CE SW,"(51.0481708188409, -114.136744664972)",,
AERO PLUMBERS*,430B 40 AV NE,"(51.0890441448418, -114.052698471928)",,
MURRIETA'S WESTCOAST BAR & GRILL,#200 808 1 ST SW,"(51.0453331867939, -114.065148299318)",,
KAWA EXPRESSO BAR,#101 1333 8 ST SW,"(51.0403211145188, -114.082059352391)",,
DURA STAINLESS & SHEET METAL MANUFACTURING,4227 OGDEN RD SE,"(51.0157265870124, -114.016826510765)",,
CENTRAL ROOFING,4007 OGDEN RD SE,"(51.0195890386041, -114.030149529186)",,
GLENBROOK COMMUNITY ASSOCIATION,3524 45 ST SW,"(51.023022662952, -114.151722845768)",,
PHYSICAL SOLUTIONS,#1 6624 CENTRE ST SE,"(50.9947914415103, -114.062736373462)",,
ADVANCE AUTO REPAIR,2209 PEGASUS WY NE,"(51.0948867944266, -114.007324997473)",,
PARTSOURCE 795,637 GODDARD AV NE,"(51.0966445908991, -114.050600163194)",,
FOSTER'S BAKERY,532 POPLAR RD SW,"(51.0481708188409, -114.136744664972)",,
SAIGON GOURMET VIETNAMESE RESTAURANT,#7 1603 62 AV SE,"(50.9974428611865, -114.020148814125)",,
PROTECH DIAMOND TOOLS,#105 1626 115 AV NE,"(51.1581206352288, -114.023826321919)",,
FUSION SUSHI,#159 1829 RANCHLANDS BV NW,"(51.1230860871761, -114.197471937276)",,
KULU MOTORCAR,#3 5504 1A ST SW,"(51.0053496617179, -114.066811332887)",,
WINDFALL OASIS SPA,#146 1111 6 AV SW,"(51.0478393832891, -114.086712233143)",,
OUT TO LUNCH CATERING SERVICES,2442 23 AV NE,"(51.0740620540875, -114.003110668003)",,
ALDILA BOUTIQUE,#560 10816 MACLEOD TR SE,"(50.9569169248885, -114.070651456798)",,
B D W ELECTRICAL INSTALLATIONS,424 MANITOU RD SE,"(51.011516964779, -114.054516507328)",,
A & A MANUFACTURING,#9 1231 36 AV NE,"(51.0849107753342, -114.032216047503)",,
HARVARD APARTMENTS,933 18 AV SW,"(51.0366853875607, -114.083820231008)",,
1ST GEAR AUTO,#6 4623 MANILLA RD SE,"(51.0118209913106, -114.051375608118)",,
FISHIN HOLE (THE),3320 SUNRIDGE WY NE,"(51.0697456396951, -113.987479130728)",,
SUBWAY SANDWICHES,#4 7000 48 ST SE,"(50.9924109666832, -113.961169784816)",,
1832554 ALBERTA O/A VILLA MADINA,#1336 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
JOKER'S TATTOO & BODY F/X,#202 120 16 AV NE,"(51.0671948775224, -114.061189994745)",,
GOOD LUCK PIZZA MART,#208 11245 VALLEY RIDGE DR NW,"(51.0914381877829, -114.247981525409)",,
DCL CONSTRUCTION SERVICES,346 40 AV NE,"(51.089050907344, -114.055124691488)",,
RELIABLE TUBE,4885 36 ST SE,"(51.0112374369887, -113.97679590683)",,
PATMAR DEVELOPMENTS,#42 5610 46 ST SE,"(51.0024227549522, -113.966434071163)",,
CHAMPS #70025,#123 2525 36 ST NE,"(51.0741886674399, -113.985683366276)",,
BOOSTER JUICE,#180 225 7 AV SW,"(51.0461441815421, -114.067117715941)",,
BONASERA PIZZA,#11 3525 26 AV SE,"(51.0299378302388, -113.983031864865)",,
VIKING ARMS,1712 10 ST SW,"(51.0372540240817, -114.086697729068)",,
CLEARVIEW PLUMBING & HEATING,4805 32 ST SE,"(51.0108692240525, -113.987090880081)",,
APARTMENT BUILDING,3720 15A ST SW,"(51.021423017856, -114.098707878413)",,
CENTURY CASINO CALGARY,1010 42 AV SE,"(51.016558849852, -114.039097163226)",,
BODNAR STEEL FABRICATORS,9525 ENDEAVOR DR SE,"(50.9667263133154, -113.893238847603)",,
BELLAGIO NAIL (THE),#8 8989 MACLEOD TR SW,"(50.9736067511427, -114.072795760336)",,
SPLASH OF FASHION,#200 1211 KENSINGTON RD NW,"(51.0523418327348, -114.089197137737)",,
APEX CABLE,#7 2807 107 AV SE,"(50.9563872735413, -113.996553419158)",,
REAL CANADIAN SUPERSTORE #1578,#100 15915 MACLEOD TR SE,"(50.9100127906179, -114.067626254268)",,
SILVER GATE RESTAURANT,#3 2388 CRESTWOOD RD SE,"(50.9913792614392, -114.002853407337)",,
ERP TECHNICALS,#319 7 WESTWINDS CR NE,"(51.1066394628481, -113.970449781427)",,
LIDS #7714,#1157 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
DALTONS RESTAURANT & CONFERENCE CENTRE,3515 26 ST NE,"(51.0841527626414, -113.999036147328)",,
AUSTIN'S RESTAURANT,#11 11625 ELBOW DR SW,"(50.948781497194, -114.085630506214)",,
WHITE ELEPHANT THAI CUISINE,1808 19 ST NE,"(51.068454114629, -114.012585982005)",,
EAU CLAIRE TOWERS,702 3 AV SW,"(51.0509501528994, -114.076383979236)",,
ANDERSEN STEEL FABRICATION,515B 36 AV NE,"(51.0847288522452, -114.051444889141)",,
DRAIN DOCTOR THE,5610 48 ST SE,"(51.0025105506892, -113.963608368089)",,
NYLA BEAUTY SUPPLY,3091 17 AV SE,"(51.0373933126637, -113.99046262064)",,
CAMBER AUTO SERVICES,#4 6304 BURBANK RD SE,"(50.9982851093778, -114.045532298821)",,
MY FAVORITE ICE CREAM SHOPPE,2048 42 AV SW,"(51.0162963447411, -114.108748077282)",,
CHOICES CAFE AND STONE SOUP,#290 600 6 AV SW,"(51.0480005192405, -114.074178423697)",,
MIKE'S IMPORT AUTO SERVICE,2442 34 AV SW,"(51.0234460568968, -114.116826094395)",,
INFUSE CATERING,3510 19 ST SW,"(51.0227884384448, -114.105780768487)",,
SAVANNAH (THE),1404 1 ST NW,"(51.0645892726823, -114.064671914994)",,
SWEETGRASS LODGE,701 AGRICULTURE TR SE,"(51.0371994998966, -114.048254273317)",,
BENJI'S BARBER SHOP,#120 1330 15 AV SW,"(51.0396985238827, -114.093497190817)",,
MOHINI'S DESIGNER CONSULTATION,#132 4850 WESTWINDS DR NE,"(51.1009152921069, -113.963976703077)",,
SEANACHIE IRISH PUB (THE),5909 SIGNAL HILL CE SW,"(51.0177291623844, -114.173972171516)",,
4CATS ART STUDIO,#8B 34 EDGEDALE DR NW,"(51.1189801669274, -114.156567260712)",,
KING'S LIQUOR STORE,#4 6219 CENTRE ST NW,"(51.1077311291371, -114.063549481773)",,
AMY'S CONFECTIONERY,933 7 AV SW,"(51.0467399705385, -114.083053871358)",,
NEW DISCOVERY FINE WINES & SPIRITS,#916 10 DISCOVERY RIDGE HL SW,"(51.0155035579152, -114.213101964846)",,
MICKEY'S BARBERSHOP,#8 430 ACADIA DR SE,"(50.9697573348134, -114.047896353252)",,
EB GAMES,#218 6455 MACLEOD TR SW,"(50.9979758797472, -114.0738360896)",,
GRIFFITH STORE,#712 10 DISCOVERY RIDGE HL SW,"(51.0158485696297, -114.213635068679)",,
DONERIGHT CONSTRUCTION AND RENOVATIONS,#472 575 PALMER RD NE,"(51.0996764326428, -114.012902759743)",,
GIFT DESIGNERS (THE),#1060 4385 104 AV SE,"(50.9599929689837, -113.972002316938)",,
RIMROCK LANDSCAPING & PROPERTY MANAGEMENT,6915 32 AV NW,"(51.0812171363549, -114.185454188297)",,
CAMPA CONSTRUCTION,623 9A ST NW,"(51.0577426031344, -114.084938535635)",,
CANWEST CONCRETE CUTTING & CORING,5025 13 ST SE,"(51.008446026307, -114.033612690226)",,
CHOCOLATERIE BERNARD CALLEBAUT,#318 100 ANDERSON RD SE,"(50.9526117047302, -114.066230364441)",,
HAN COREA RESTAURANT,#101 7008 FARRELL RD SE,"(50.9923781907319, -114.059917621301)",,
OLIVE CHICKEN,#6 1324 10 AV SW,"(51.04452610711, -114.092511458007)",,
HATHA YOGA SPACE,#213 1301 10 AV SW,"(51.0438727607424, -114.091506789464)",,
HAMMERSMITH CUSTOM METAL CRAFTING,#4 4357 14 ST NE,"(51.0906830478927, -114.02755460689)",,
ALARMTEC AUTO SECURITY AND SOUND,#111 700 MORAINE RD NE,"(51.057757260392, -113.997903806574)",,
STEVES U CART CONCRETE,2601 CENTRE AV SE,"(51.051784637835, -113.998067691118)",,
WILD,2133A 33 AV SW,"(51.0237699354394, -114.111432408388)",,
COMMUNITY NATURAL FOODS,850 CROWFOOT CR NW,"(51.1266438208396, -114.207217458592)",,
TIM HORTONS,#124 10440 MACLEOD TR SE,"(50.9592922357025, -114.070512156985)",,
SHAWNESSY LICENSE & REGISTRY,#124 250 SHAWVILLE BV SE,"(50.9026789106135, -114.063424674159)",,
TIM HORTONS #1592,4953 BARLOW TR SE,"(51.0101991165419, -114.004227599078)",,
ON CENTRE CHIROPRACTIC,#405 1701 CENTRE ST NW,"(51.0672657219113, -114.06297550816)",,
KENSINGTON LANDING,303 9A ST NW,"(51.054276156676, -114.084881115566)",,
COSTCO LIQUOR,83 HERITAGE GA SE,"(50.9896425510816, -114.046307892086)",,
CALGARY TOWER,101 9 AV SW,"(51.044304783436, -114.063015588413)",,
IOL QUARRY PARK #63338,#4000 505 QUARRY PARK BV SE,"(50.9600331108299, -114.01337388324)",,
WESTWINDS SUPERSTORE GAS BAR,#300 3633 WESTWINDS DR NE,"(51.1090456785196, -113.966822825057)",,
PHO SATE VIETNAMESE RESTAURANT,#512 8 NOLAN HILL BV NW,"(51.1725314429588, -114.158197518197)",,
JM DESIGN & RENOVATIONS,#5 4203 12 ST NE,"(51.0891420293736, -114.032515406645)",,
FALCONRIDGE BARBER SHOP,1109 FALCONRIDGE DR NE,"(51.0983566656942, -113.955848615406)",,
MARI BAKESHOP,529 RIVERFRONT AV SE,"(51.0475999207632, -114.051518870524)",,
LONDON DRUGS #87,50 SAGE HILL PZ NW,"(51.1698048526819, -114.147710177807)",,
MASTERCUTS #5800,#271B 2525 36 ST NE,"(51.0741886674399, -113.985683366276)",,
RISING EDGE TECHNOLOGIES,2620 22 ST NE,"(51.0753883802917, -114.00634553056)",,
OSHUN SECRETS,#3221 205 5 AV SW,"(51.0481764615304, -114.065942038004)",,
ESKER FOUNDATION,#444 1011 9 AV SE,"(51.0423093956337, -114.038815326643)",,
BONAVISTA ESSO 2009,759 LAKE BONAVISTA DR SE,"(50.9422696848118, -114.047094600374)",,
NORWESCO INDUSTRIES,6908L 6 ST SE,"(50.9919171924409, -114.04714277426)",,
CANNIBALE,813 1 AV NE,"(51.0531121675788, -114.044764588285)",,
CRYSTAL WATERS PLUMBING COMPANY,#103 1120 53 AV NE,"(51.1007727637132, -114.038109832074)",,
ACCURATE TRANSMISSION,#2 120 CROWFOOT GA NW,"(51.1281764678361, -114.196761610799)",,
SEA WITCH INKPORIUM,#103 2323 32 AV NE,"(51.080518617509, -114.006373312736)",,
PRO-STAR AUTO & RV SERVICE,#3 2705 5 AV NE,"(51.0561390001211, -113.99691832452)",,
CODO VIETNAMESE RESTAURANT,1411 17 AV SW,"(51.0375714166186, -114.093865744458)",,
MIRACLES BEAUTY & WELLNESS CENTRE,10105 HIDDEN VALLEY DR NW,"(51.1465146580239, -114.105399872007)",,
P T M INDUSTRIES,3427 9 ST SE,"(51.0236053459476, -114.041304593442)",,
ECCO SUPPLY,#23 11150 38 ST SE,"(50.9542631879412, -113.979392419315)",,
EYE ON DESIGN,1219A 9 AV SE,"(51.0415738633292, -114.035802146834)",,
SUBS N MORE,#26 1259 HIGHFIELD CR SE,"(51.0108059749196, -114.036052742046)",,
RIDEAU MEDICAL BUILDING,1711 4 ST SW,"(51.0371896306494, -114.071840869493)",,
MEDICARE PHARMACY,#103 70 COUNTRY HILLS LD NW,"(51.1415319050546, -114.072865490992)",,
XPRESSIONS HAIR STUDIO,202B CENTRE ST SE,"(51.051054910138, -114.062379792596)",,
REMINGTON DEVELOPMENT,#300 200 QUARRY PARK BV SE,"(50.964071445306, -114.013232645745)",,
SHAGGY'S RUG UPHOLSTERY & FURNACE CLEANING / FLYER SHOP,#14 6320 11 ST SE,"(50.9961997036995, -114.037669133395)",,
CBN COMMERCIAL SOLUTIONS,4501 MANITOBA RD SE,"(51.0138834503729, -114.056020534507)",,
TIM HORTONS,#130 640 5 AV SW,"(51.0490147733843, -114.075480602606)",,
SLEEP COUNTRY CANADA,#200 3221 SUNRIDGE WY NE,"(51.0688537495536, -113.991622534271)",,
PAPA JOHNS PIZZA,#307 722 85 ST SW,"(51.0667518151081, -114.209322253925)",,
AMBASSADOR TATTOO LIMITED,#108 7500 MACLEOD TR SE,"(50.9866204651401, -114.070230252897)",,
IHEAT MECHANICAL,#500 5940 MACLEOD TR SW,"(51.0004758487715, -114.070128994387)",,
WESTLAND APARTMENTS,4231 BOW TR SW,"(51.0471887741303, -114.148706909539)",,
W WIN'S CONSTRUCTION,#12A 666 GODDARD AV NE,"(51.0987594017329, -114.049900038393)",,
TRUCK SHOPPE (THE),#6 3952 52 ST SE,"(51.0178634738257, -113.957116986911)",,
AGF ALBERTA REBAR,#A 5353 94 AV SE,"(50.968315511757, -113.956421843657)",,
APPLE EXPERT,1504 14 ST SW,"(51.0391674418154, -114.093988563113)",,
41ST AUTO,233 41 AV NE,"(51.089657136517, -114.057978797663)",,
ISHTAR RESTAURANT,4338 MACLEOD TR SW,"(51.014620814709, -114.064370838482)",,
WESTPOWER EQUIPMENT,4451 54 AV SE,"(51.0031810768245, -113.970689072255)",,
FOODS & GOODS,#1 2388 CRESTWOOD RD SE,"(50.9913792614392, -114.002853407337)",,
DOG PEOPLE DOG DAYCARE,4301A 9 ST SE,"(51.0155904312968, -114.041076065061)",,
ESSENCE OF SAIGON GARDEN PHO THIEN HUONG,#128 3604 52 AV NW,"(51.1014603140261, -114.138667049167)",,
STUDIO SAT NAM,#12 718 17 AV SW,"(51.0381483185703, -114.077906565181)",,
DEERWOOD CUSTOM MILLWORK,#C 908 53 AV NE,"(51.1005693961645, -114.040622939413)",,
BENNYS BREAKFAST BAR,7007 11 ST SE,"(50.9911883098776, -114.041306336264)",,
NORTH HILL BOTTLE DEPOT,#120 336 41 AV NE,"(51.0903376623535, -114.055473320653)",,
ROCKY MOUNTAIN STONE SUPPLY,#U 8812 44 ST SE,"(50.9746033340223, -113.969472547536)",,
SIMPLY FOR LIFE NUTRITION,113 19 ST NW,"(51.0529795960046, -114.105953568345)",,
VITAMINS FIRST,#521 1851 SIROCCO DR SW,"(51.036461458549, -114.167897618973)",,
FINISHING TOUCHES FURNITURE AND ACCESSORIES,5111 ELBOW DR SW,"(51.0082718138805, -114.081708859818)",,
BELA FOOD STORE,#301 7248 OGDEN RD SE,"(50.9871320996989, -113.998237571932)",,
OCHRE STUDIO,#2008 2060 SYMONS VALLEY PY NW,"(51.1747653668987, -114.108202393156)",,
CAESARSTONE CANADA,3054 15 ST NE,"(51.0801042327089, -114.022199127981)",,
LEE APARTMENTS,117 15 AV SE,"(51.0383583679266, -114.062477219389)",,
SORRENTI'S CATERING,3610 BURNSLAND RD SE,"(51.0228276569905, -114.057557501149)",,
CURE MASSAGE THERAPY,#205 259 MIDPARK WY SE,"(50.9120596975759, -114.063649309705)",,
PARADISE CONSTRUCTION,#27 5505 51 AV SE,"(51.0073040188454, -113.952754051371)",,
WILLOW PARK CENTRE,10325 BONAVENTURE DR SE,"(50.9606829531137, -114.070166493706)",,
LODGEPOLE SCHOOL OF WHOLISTIC STUDIES,1221 KENSINGTON RD NW,"(51.0523145206342, -114.090867809786)",,
LO-COST AUTO ELECTRIC,4123 OGDEN RD SE,"(51.0175272815315, -114.018142222549)",,
CANADIAN PIZZA UNLIMITED,#101 950 QUEENSLAND DR SE,"(50.9326695701182, -114.016994142453)",,
ONEWAY COMPTECH,#121 4909 17 AV SE,"(51.036716802393, -113.963487564266)",,
SWINTON'S ART SUPPLIES ALBERTA,7160 FISHER ST SE,"(50.9913863167244, -114.068943973837)",,
GLENMORE PARK AUXILIARY HOSPITAL,6909 14 ST SW,"(50.9927871733779, -114.09817873007)",,
AK3 RENOVATIONS,#310 3770 WESTWINDS DR NE,"(51.1070904178853, -113.974670511445)",,
FORMA FITNESS,#15 4948 126 AV SE,"(50.9355238618407, -113.963586941046)",,
RENO PROS (CALGARY),#1 920 NORTHMOUNT DR NW,"(51.0866979764966, -114.103646358556)",,
REXALL/PHARMA PLUS PHARMACIES #7283,#160 11520 24 ST SE,"(50.9524990515437, -113.998620570401)",,
OPAL (THE),1903 5A ST SW,"(51.0361169559909, -114.075930609448)",,
GREYSTONE COURT,2021 11 AV SW,"(51.0433797468091, -114.108036009052)",,
JULIET'S CASTLE RESTAURANT,440 16 AV NE,"(51.0673350280266, -114.05379591369)",,
YYC CYCLE SPIN STUDIO,#303 12445 LAKE FRASER DR SE,"(50.9419651424308, -114.069303580501)",,
ANTHONY VARGO,24 PANATELLA BV NW,"(51.1651516276109, -114.071404248205)",,
HUNTSBAY ROAD APARTMENTS,6520 HUNTSBAY RD NW,"(51.110280213571, -114.079655401596)",,
JIFFY LUBE,12600 SYMONS VALLEY RD NW,"(51.1665348777964, -114.129914478008)",,
BIKE SHOP (THE),801 11 AV SW,"(51.0426137578382, -114.079413902642)",,
SEWING WORLD,136 71 AV SE,"(50.9900250191604, -114.069042151961)",,
WEST COAST CANVAS,#15 1935 30 AV NE,"(51.0792776198417, -114.012502792092)",,
LIQUOR PARK,#1 1704 61 ST SE,"(51.0386137178418, -113.94209583724)",,
ANDY'S MECHANICAL SERVICES,#1 977 41 AV NE,"(51.0935160823643, -114.041566725249)",,
VALUE APPLIANCES,1721 36 ST SE,"(51.038538277947, -113.981983056584)",,
AB APPLICATORS,#108 2915 21 ST NE,"(51.0782912825237, -114.009866176919)",,
BALANCE PAINT & DECOR,6101 CENTRE ST SW,"(50.9973722361936, -114.064315031979)",,
J B CUSTOM WOODWORK,#4 1430 40 AV NE,"(51.0896400489102, -114.028013616737)",,
RAMADAN CATERING,#706 5075 FALCONRIDGE BV NE,"(51.0970020955038, -113.962879095948)",,
SWIZZLESTICKS SALONSPA,#101 1211 KENSINGTON RD NW,"(51.0523418327348, -114.089197137737)",,
BACK TO BACK EXTERIORS,4012 4 ST SE,"(51.0178691006588, -114.05175814032)",,
TROPICAL ESCAPE RESTAURANT & SPORTS BAR,202 17 AV SE,"(51.0380032388383, -114.060779254893)",,
EXECUTIVE PROFESSIONAL CENTRE,4935 40 AV NW,"(51.087746984032, -114.15798652784)",,
WENDYS,4605 25 ST SE,"(51.0129373599645, -113.999964706286)",,
LITTLE CAESARS PIZZA,#6 208 MIDPARK WY SE,"(50.9131362156564, -114.061585900441)",,
TIM HORTON'S #5264,979 64 AV NE,"(51.1101513235765, -114.039416387684)",,
APARTMENT BUILDING,437 11A ST NW,"(51.0561735156173, -114.090632681506)",,
MICHAELS RESTAURANT & PIZZA,139 10 AV SW,"(51.0430872771438, -114.064379473274)",,
TIM HORTONS,5279 72 AV SE,"(50.9890152570885, -113.959368434892)",,
MASSAGE HEIGHTS,1813 4 ST SW,"(51.0362718968752, -114.071819222546)",,
RECONTECH,#700 800 6 AV SW,"(51.0481576430286, -114.07905062403)",,
DANIELLE'S CONSIGNMENT BOUTIQUE,#105 908 17 AV SW,"(51.0380042207165, -114.082501810382)",,
DAILY KING CONVENIENCE STORE,840 5 AV SW,"(51.0491669473663, -114.080507854632)",,
WIKA INSTRUMENTS,4932 52 ST SE,"(51.0099295041143, -113.957032434001)",,
CURIOUS HAIR SKIN BODY & DENIM & SMITH BARBERSHOPS,#1688 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
LIFEMARK PHYSIOTHERAPY HERITAGE HILL,#212 8180 MACLEOD TR SE,"(50.9818422246792, -114.07041149831)",,
SUNDROPS,28 12 ST NW,"(51.0522632972931, -114.09146241866)",,
PREMIUM ARTIFICIAL LIFT SYSTEMS,#8 10672 46 ST SE,"(50.9588430124824, -113.967872368818)",,
SHAMROCK BEAUTY & SPA,200N HADDON RD SW,"(50.9713011581214, -114.07842952137)",,
WESTERN PAINT & BODY WORKS,5472 56 AV SE,"(51.0023885000723, -113.954622328714)",,
V.I.P GLASS SERVICES,#204 55 WESTWINDS CR NE,"(51.1073974449076, -113.96970382295)",,
KOKO'S,#115 4712 13 ST NE,"(51.0948854021185, -114.030361570479)",,
CITA ENTERPRISES,3334 32 ST NE,"(51.0823483288814, -113.987724279957)",,
AMIN SAMOSA,#163 328 CENTRE ST SE,"(51.0495683812247, -114.06173560558)",,
CALGARY LIQUOR STORE,3863 17 AV SW,"(51.0372067204964, -114.142776806597)",,
GUMMI BOUTIQUE,1217B 9 AV SE,"(51.0415738633292, -114.035802146834)",,
HANA SUSHI,1807 4 ST SW,"(51.0366811474112, -114.071824452719)",,
BRI-CHEM,#3 5510 3 ST SE,"(51.0055189118516, -114.056394392923)",,
PAYLESS LIQUOR STORE,4804 EDMONTON TR NE,"(51.0950143139025, -114.052949962636)",,
CANADIAN AERO ACCESSORIES,170 GEORGE CRAIG BV NE,"(51.0962938573296, -114.013730477406)",,
CHAMCO INDUSTRIES,8900 VENTURE AV SE,"(50.9712870882441, -113.904563349387)",,
WAI'S AQUARIUM,#4 222 16 AV NE,"(51.0673119211146, -114.058480993017)",,
